losses,recalls
0.50718975,0.586
0.5080774,0.608
0.51060474,0.548
0.51386523,0.53
0.50238943,0.584
0.5071432,0.626
0.5105449,0.532
0.5058739,0.598
0.5022744,0.61
0.5023904,0.614
0.51085246,0.554
0.51162153,0.59
0.5068074,0.594
0.5104131,0.594
0.51482487,0.554
0.50417876,0.614
0.5060115,0.592
0.50631297,0.602
0.50660884,0.582
0.5085723,0.57
0.5079634,0.584
0.50422746,0.588
0.5060842,0.6
0.5052179,0.59
0.4970454,0.652
0.5074458,0.602
0.50943404,0.57
0.4989931,0.638
0.51097655,0.548
0.5128665,0.604
0.50770366,0.584
0.5194347,0.49
0.50706595,0.596
0.5004312,0.616
0.5075125,0.6
0.5062453,0.6
0.5076721,0.598
0.50675625,0.592
0.5169591,0.526
0.506269,0.574
0.5071826,0.576
0.5141357,0.54
0.50906414,0.61
0.5107116,0.576
0.5028166,0.636
0.49364004,0.658
0.5129389,0.542
0.49946535,0.634
0.51081866,0.556
0.5069859,0.584
0.50629383,0.572
0.5062373,0.58
0.51085466,0.546
0.50939864,0.548
0.5095488,0.578
0.50463104,0.584
0.5072564,0.618
0.5106918,0.522
0.4985474,0.648
0.5160042,0.52
0.5078503,0.592
0.50976515,0.534
0.5007295,0.632
0.5075674,0.606
0.5091044,0.564
0.50845104,0.592
0.5123494,0.542
0.5098884,0.604
0.5051532,0.606
0.51369673,0.546
0.5073067,0.608
0.5012098,0.64
0.50630915,0.612
0.5024598,0.644
0.5108974,0.548
0.5046244,0.576
0.50086886,0.646
0.50178385,0.634
0.50072426,0.606
0.5070012,0.626
0.50452536,0.606
0.506608,0.56
0.5073164,0.574
0.5070532,0.632
0.5112873,0.578
0.5091275,0.606
0.5087136,0.564
0.50102884,0.578
0.503399,0.596
0.5030549,0.61
0.49773383,0.636
0.5062188,0.596
0.50947064,0.57
0.4946182,0.654
0.5036968,0.61
0.50076586,0.616
0.501505,0.624
0.5015482,0.646
0.4979998,0.636
0.5039143,0.632
0.50522083,0.63
0.5090457,0.588
0.50381565,0.602
0.5006783,0.614
0.50084037,0.638
0.50693333,0.6
0.51314515,0.502
0.50133485,0.608
0.5081952,0.592
0.50704104,0.582
0.5102601,0.566
0.507076,0.592
0.511184,0.552
0.51318735,0.552
0.50706434,0.606
0.5036111,0.588
0.5040481,0.616
0.5089573,0.56
0.5037385,0.608
0.5054836,0.582
0.5012128,0.602
0.51380515,0.526
0.50004506,0.624
0.500073,0.57
0.50941896,0.548
0.49873227,0.636
0.49686947,0.682
0.5051865,0.566
0.50655526,0.6
0.5007664,0.64
0.51298994,0.544
0.501386,0.632
0.50015557,0.606
0.51282483,0.562
0.50995314,0.56
0.4986666,0.62
0.5008515,0.638
0.5037788,0.608
0.51104295,0.556
0.50487673,0.594
0.50373906,0.656
0.50851625,0.574
0.49816775,0.672
0.5083434,0.608
0.50841105,0.578
0.5075955,0.574
0.5022807,0.618
0.5042689,0.636
0.505039,0.61
0.50033635,0.648
0.50817627,0.586
0.5005101,0.606
0.50815123,0.59
0.50966007,0.57
0.50235885,0.598
0.5076212,0.536
0.50580025,0.598
0.49729648,0.644
0.50240535,0.582
0.5055998,0.586
0.50730944,0.536
0.5104519,0.52
0.5071922,0.566
0.5115127,0.6
0.5064349,0.63
0.5030922,0.626
0.4975305,0.632
0.5066249,0.616
0.5025539,0.606
0.5054799,0.608
0.5071018,0.62
0.5029345,0.6
0.49866498,0.634
0.51123166,0.552
0.5056212,0.606
0.5077167,0.608
0.5033357,0.614
0.5043495,0.606
0.510253,0.576
0.50330025,0.648
0.5055612,0.604
0.5012754,0.608
0.5093985,0.57
0.5025287,0.632
0.50347424,0.636
0.51085573,0.55
0.5050817,0.608
0.50333565,0.64
0.5021786,0.644
0.5023217,0.608
0.49890077,0.616
0.49866027,0.632
0.51033217,0.566
0.5079324,0.558
0.50406957,0.6
0.5069508,0.584
0.50796205,0.54
0.50080353,0.594
0.50556976,0.6
0.5030358,0.628
0.5063813,0.566
0.5018825,0.622
0.49302733,0.662
0.5077881,0.568
0.5023367,0.584
0.5044691,0.598
0.49644488,0.63
0.5146148,0.536
0.5078363,0.578
0.50400907,0.64
0.50804275,0.572
0.5082359,0.602
0.4969605,0.636
0.5081143,0.58
0.49798352,0.64
0.50150734,0.586
0.502462,0.638
0.49969682,0.612
0.5029289,0.626
0.49621648,0.638
0.50991136,0.568
0.50236934,0.626
0.5017531,0.628
0.5086588,0.6
0.5122442,0.528
0.50397784,0.606
0.5091012,0.554
0.4988369,0.61
0.50195724,0.652
0.5033953,0.612
0.5035199,0.582
0.5006762,0.61
0.49472114,0.634
0.5112152,0.54
0.5080982,0.55
0.49523556,0.636
0.4955427,0.642
0.50780183,0.63
0.5032806,0.62
0.5025387,0.582
0.50408083,0.602
0.49898574,0.634
0.4951008,0.68
0.4960887,0.672
0.5095363,0.578
0.506772,0.622
0.4966531,0.704
0.5058766,0.608
0.49938112,0.648
0.49646518,0.644
0.5015484,0.602
0.501304,0.606
0.5026881,0.616
0.49849245,0.62
0.50399846,0.578
0.50403684,0.592
0.49899104,0.646
0.49861014,0.654
0.50427747,0.584
0.49784908,0.662
0.5070397,0.614
0.50547576,0.566
0.502772,0.59
0.50231296,0.632
0.5043259,0.602
0.5010851,0.628
0.50539994,0.636
0.49384677,0.658
0.50367457,0.604
0.50059354,0.6
0.50475234,0.596
0.50497025,0.618
0.5072611,0.614
0.50603795,0.632
0.50487965,0.642
0.5056681,0.588
0.49354237,0.644
0.4955205,0.674
0.4959617,0.688
0.49800283,0.636
0.49944633,0.59
0.504356,0.624
0.4972621,0.668
0.51188755,0.558
0.4993623,0.672
0.5004566,0.628
0.5010817,0.658
0.50128126,0.616
0.4977214,0.652
0.5025934,0.628
0.4927259,0.624
0.50428104,0.6
0.49799457,0.652
0.50490123,0.596
0.50262326,0.608
0.50499386,0.55
0.5005678,0.646
0.50183594,0.624
0.5079908,0.578
0.5050866,0.614
0.50170404,0.616
0.5032016,0.582
0.50142276,0.598
0.49900243,0.622
0.49837163,0.58
0.50444025,0.606
0.49263716,0.672
0.49731705,0.668
0.492546,0.678
0.49992132,0.614
0.49714822,0.68
0.49636653,0.682
0.5051484,0.608
0.4939196,0.668
0.50595355,0.568
0.49953452,0.632
0.5141648,0.566
0.49944362,0.636
0.50239897,0.586
0.5043653,0.552
0.5053887,0.588
0.49976215,0.626
0.49955457,0.606
0.5011964,0.632
0.50457716,0.574
0.502653,0.58
0.50155514,0.604
0.506181,0.572
0.50393206,0.606
0.507196,0.53
0.5034645,0.584
0.5023024,0.616
0.50431436,0.604
0.5015913,0.636
0.5031126,0.61
0.49789676,0.64
0.49936837,0.584
0.5027752,0.63
0.50674254,0.606
0.5008491,0.648
0.50373536,0.594
0.49097863,0.678
0.4954452,0.664
0.5084719,0.598
0.49903548,0.656
0.5099039,0.58
0.49637955,0.672
0.51191765,0.576
0.5120998,0.572
0.5033817,0.586
0.5041632,0.626
0.49970475,0.62
0.50216603,0.582
0.5082189,0.558
0.50002474,0.61
0.5024491,0.63
0.49753934,0.638
0.5031062,0.62
0.505673,0.582
0.4927841,0.684
0.5070165,0.578
0.4954588,0.646
0.50172716,0.602
0.49754524,0.624
0.500835,0.594
0.50161135,0.606
0.51169,0.498
0.49739605,0.662
0.50241035,0.674
0.5005073,0.642
0.5012781,0.606
0.5003376,0.622
0.50649357,0.566
0.50407606,0.6
0.5040392,0.56
0.4941985,0.666
0.501338,0.582
0.5038741,0.624
0.5073006,0.572
0.49106023,0.692
0.49868545,0.614
0.49951887,0.644
0.50667185,0.604
0.5060234,0.536
0.49609813,0.658
0.5018598,0.638
0.50405747,0.592
0.50196606,0.616
0.49533594,0.646
0.49980643,0.662
0.47435862,0.654
0.4793674,0.662
0.4864216,0.61
0.48355746,0.572
0.48663467,0.582
0.4748297,0.658
0.48206902,0.624
0.480594,0.612
0.48038867,0.632
0.4853952,0.596
0.48660514,0.6
0.47039205,0.686
0.48293415,0.638
0.47290343,0.694
0.47025254,0.684
0.47810817,0.666
0.4794904,0.644
0.47593647,0.64
0.4724016,0.684
0.47263417,0.654
0.487159,0.562
0.48151857,0.654
0.48585656,0.6
0.48016846,0.616
0.47669983,0.662
0.47702518,0.656
0.48354927,0.626
0.48225522,0.626
0.4769734,0.644
0.48156673,0.604
0.4815415,0.634
0.4814635,0.576
0.47453406,0.666
0.48047456,0.66
0.47908437,0.648
0.4787523,0.648
0.47893578,0.638
0.48568597,0.6
0.48308316,0.66
0.48075262,0.59
0.47650993,0.674
0.48440668,0.594
0.47407162,0.666
0.4801211,0.632
0.47453973,0.654
0.48126101,0.632
0.48216504,0.628
0.48089096,0.602
0.47524768,0.668
0.4739261,0.67
0.48248026,0.588
0.48271614,0.576
0.4808928,0.598
0.4816265,0.638
0.4847639,0.64
0.48640755,0.578
0.48336768,0.614
0.48052415,0.652
0.47907564,0.64
0.4784745,0.67
0.4801922,0.642
0.4775613,0.666
0.48783442,0.568
0.4816325,0.634
0.4849718,0.572
0.48049784,0.65
0.4790192,0.658
0.4767413,0.638
0.47973844,0.64
0.48631167,0.588
0.4830523,0.596
0.48171464,0.644
0.47236112,0.666
0.4716043,0.676
0.47601253,0.66
0.48432356,0.614
0.48511133,0.622
0.48276222,0.62
0.48198372,0.626
0.48528054,0.626
0.47978818,0.646
0.47869164,0.676
0.48428178,0.6
0.48285878,0.636
0.47971907,0.634
0.47766656,0.652
0.48167133,0.626
0.47407532,0.66
0.4873616,0.598
0.4749024,0.67
0.47910774,0.634
0.4811149,0.622
0.47800532,0.654
0.47827017,0.658
0.47432014,0.646
0.47625738,0.648
0.48292872,0.616
0.48112792,0.628
0.47925195,0.634
0.48025337,0.622
0.4825574,0.64
0.48378113,0.63
0.4812952,0.622
0.48135698,0.62
0.48035195,0.602
0.47391033,0.656
0.48381948,0.632
0.475824,0.66
0.4874146,0.596
0.4783076,0.602
0.47501075,0.676
0.48168668,0.61
0.48185563,0.636
0.4869706,0.618
0.48377952,0.624
0.47449225,0.678
0.48056197,0.638
0.48323822,0.648
0.483704,0.602
0.48116428,0.594
0.48450038,0.586
0.4805315,0.632
0.47537664,0.666
0.48367935,0.606
0.48123747,0.624
0.48273024,0.608
0.48116124,0.614
0.4810598,0.616
0.4778066,0.644
0.48528424,0.582
0.4771101,0.61
0.47490603,0.652
0.47866645,0.634
0.48025945,0.62
0.48101985,0.62
0.4759599,0.672
0.4772105,0.638
0.47980973,0.644
0.47600326,0.626
0.47087976,0.672
0.4816287,0.652
0.47660738,0.654
0.4829581,0.602
0.47268918,0.666
0.47987664,0.666
0.4788309,0.638
0.47798753,0.648
0.4712314,0.722
0.48527855,0.606
0.48512328,0.598
0.47064924,0.7
0.4825433,0.66
0.47868317,0.608
0.4730365,0.648
0.4783507,0.598
0.4812851,0.634
0.47492996,0.684
0.47838938,0.67
0.47886902,0.632
0.4777832,0.628
0.47389916,0.67
0.47177333,0.706
0.48559505,0.604
0.4675586,0.684
0.47683117,0.682
0.4717195,0.69
0.4764581,0.672
0.47763798,0.624
0.47765538,0.634
0.4805553,0.624
0.47262588,0.674
0.4848316,0.57
0.47965518,0.64
0.47913396,0.632
0.47733918,0.696
0.47343045,0.682
0.48506728,0.654
0.47463703,0.668
0.48607638,0.594
0.47044927,0.714
0.47295487,0.706
0.4743237,0.644
0.478296,0.65
0.47431916,0.652
0.4675236,0.716
0.47992492,0.614
0.48688617,0.582
0.48181868,0.606
0.47722363,0.674
0.47488025,0.658
0.47974914,0.62
0.47910264,0.66
0.47655034,0.664
0.4799273,0.606
0.47893336,0.66
0.46881473,0.724
0.47764003,0.668
0.47673786,0.632
0.48009658,0.644
0.47382638,0.658
0.47953576,0.646
0.47880468,0.632
0.48798355,0.582
0.4740599,0.654
0.48300368,0.614
0.47658598,0.674
0.4744303,0.702
0.47793522,0.638
0.4783546,0.654
0.47389296,0.658
0.4731149,0.672
0.47668186,0.658
0.4773494,0.66
0.48402128,0.64
0.48392045,0.594
0.4776089,0.672
0.47104025,0.714
0.48071006,0.634
0.47962967,0.652
0.47590724,0.636
0.48399106,0.618
0.47061014,0.692
0.47105405,0.698
0.4729359,0.66
0.47839826,0.604
0.47731695,0.648
0.4776335,0.646
0.4758445,0.636
0.48116526,0.622
0.48162386,0.59
0.48039243,0.614
0.479222,0.656
0.48098195,0.608
0.47138825,0.698
0.47934797,0.638
0.4760485,0.638
0.4811747,0.628
0.47744542,0.65
0.48139167,0.632
0.4803284,0.63
0.4807672,0.636
0.48852164,0.542
0.47529054,0.668
0.4692978,0.71
0.47246397,0.672
0.47911102,0.648
0.46959344,0.714
0.47805572,0.658
0.48316136,0.628
0.47232944,0.702
0.48507303,0.552
0.47717148,0.674
0.47753316,0.69
0.47739387,0.63
0.470528,0.714
0.47450012,0.664
0.47960144,0.624
0.48054725,0.618
0.4718046,0.676
0.47759506,0.636
0.47792572,0.644
0.46841058,0.714
0.4772639,0.646
0.48422933,0.618
0.4778855,0.664
0.4825242,0.584
0.47613877,0.658
0.479921,0.652
0.4678194,0.694
0.47009775,0.658
0.46928576,0.726
0.47473133,0.678
0.46694878,0.72
0.47548112,0.634
0.47565073,0.64
0.46908402,0.688
0.47641233,0.676
0.47167924,0.688
0.48422554,0.602
0.4739596,0.676
0.47694367,0.66
0.479278,0.662
0.47585016,0.612
0.4698264,0.694
0.48603576,0.612
0.47171342,0.676
0.47020018,0.694
0.47797886,0.65
0.47113812,0.7
0.47361302,0.664
0.48443723,0.604
0.48511127,0.598
0.4664468,0.718
0.47754586,0.662
0.4770361,0.656
0.47454524,0.662
0.47266418,0.706
0.47696713,0.634
0.4811238,0.622
0.48669422,0.554
0.47702572,0.618
0.46604317,0.706
0.4709298,0.682
0.47607163,0.64
0.47594798,0.67
0.48179057,0.612
0.47720322,0.65
0.4783775,0.664
0.48732743,0.584
0.48243895,0.62
0.46815917,0.696
0.47649136,0.652
0.47898123,0.622
0.4738761,0.688
0.47759467,0.662
0.47759587,0.674
0.4776799,0.624
0.48481283,0.588
0.46917248,0.68
0.4702202,0.706
0.4769815,0.662
0.47556272,0.636
0.47391298,0.68
0.47445992,0.652
0.47112012,0.684
0.47410184,0.644
0.4664598,0.724
0.47322786,0.678
0.4716367,0.678
0.47660634,0.676
0.4759605,0.682
0.46987125,0.682
0.47389302,0.662
0.47436795,0.688
0.4784762,0.636
0.47678992,0.664
0.47646874,0.682
0.47996223,0.644
0.47660258,0.67
0.47924218,0.662
0.47749788,0.65
0.48334798,0.614
0.46762782,0.736
0.47843853,0.63
0.46908316,0.652
0.48170823,0.626
0.4796938,0.654
0.47460774,0.664
0.47926524,0.656
0.4719887,0.698
0.47553977,0.654
0.47050506,0.658
0.4738031,0.658
0.47615126,0.646
0.47022343,0.672
0.4660293,0.726
0.4781342,0.63
0.47216266,0.678
0.46624684,0.722
0.46469074,0.718
0.4752996,0.64
0.46978375,0.7
0.48451492,0.59
0.48608226,0.606
0.46223208,0.762
0.46860147,0.706
0.4727335,0.648
0.4809298,0.632
0.46946266,0.698
0.47732997,0.664
0.4751864,0.668
0.47787777,0.648
0.47878137,0.65
0.47520688,0.658
0.475114,0.674
0.47307834,0.622
0.47515944,0.68
0.47216275,0.688
0.47125065,0.662
0.47533908,0.648
0.47534326,0.682
0.47325054,0.718
0.46576118,0.698
0.4715618,0.688
0.47353652,0.648
0.46996382,0.648
0.47455502,0.634
0.47625172,0.648
0.4761236,0.664
0.4659293,0.728
0.4714591,0.68
0.48778787,0.576
0.47540152,0.696
0.4732896,0.714
0.47676182,0.726
0.46808615,0.682
0.4763757,0.638
0.47594023,0.628
0.4712321,0.692
0.47464556,0.696
0.47250628,0.662
0.48000082,0.632
0.4712658,0.724
0.46767926,0.696
0.47658414,0.674
0.47737402,0.66
0.47639984,0.682
0.4809515,0.634
0.46718305,0.7
0.47760752,0.654
0.47089237,0.69
0.48094964,0.614
0.4745127,0.676
0.4657709,0.728
0.47277582,0.66
0.46972093,0.692
0.48364246,0.568
0.4638369,0.726
0.47328097,0.714
0.4823494,0.61
0.4705638,0.664
0.47530925,0.684
0.47220486,0.724
0.4774615,0.628
0.46538064,0.716
0.47304124,0.652
0.46923757,0.656
0.4731824,0.668
0.47453102,0.644
0.4844872,0.602
0.4703063,0.662
0.47574174,0.66
0.47606185,0.646
0.47689804,0.682
0.47730485,0.656
0.46721885,0.724
0.471363,0.714
0.47751877,0.62
0.4795892,0.674
0.4744098,0.746
0.46990994,0.702
0.47276154,0.698
0.4739044,0.67
0.48326263,0.634
0.47504795,0.648
0.47339344,0.648
0.47085536,0.678
0.47219217,0.674
0.46874934,0.672
0.47329617,0.704
0.4669834,0.716
0.478537,0.646
0.4713827,0.692
0.4770177,0.642
0.4795428,0.622
0.48031813,0.592
0.47683355,0.662
0.4692642,0.652
0.4756977,0.662
0.4768381,0.638
0.47556087,0.676
0.46952277,0.704
0.47740626,0.652
0.47773686,0.634
0.47873664,0.64
0.4748467,0.71
0.47603184,0.656
0.47407594,0.678
0.4815676,0.642
0.47371554,0.65
0.47648546,0.676
0.4731059,0.668
0.47462565,0.656
0.4713807,0.68
0.47238302,0.69
0.48091373,0.64
0.48139876,0.616
0.4733691,0.676
0.46331152,0.706
0.46993646,0.668
0.4803812,0.65
0.47108084,0.68
0.47569093,0.658
0.4701493,0.726
0.47062078,0.702
0.46973667,0.688
0.48030984,0.65
0.46848384,0.712
0.47894174,0.638
0.46955642,0.692
0.47298345,0.688
0.46456623,0.708
0.46866336,0.67
0.46793544,0.736
0.48080024,0.59
0.47433648,0.656
0.47040987,0.714
0.4675765,0.682
0.47376812,0.686
0.48804808,0.602
0.4761625,0.674
0.47458014,0.674
0.46362928,0.716
0.4750445,0.68
0.47650075,0.688
0.4729826,0.682
0.4666282,0.708
0.4672818,0.7
0.47154987,0.67
0.47386956,0.664
0.46605402,0.722
0.4679521,0.694
0.47573254,0.656
0.46521917,0.714
0.4678993,0.69
0.4745995,0.682
0.47077903,0.706
0.47455394,0.67
0.46896538,0.652
0.46729586,0.672
0.47180307,0.662
0.4762845,0.612
0.47597376,0.658
0.48005143,0.646
0.4681595,0.698
0.4767527,0.644
0.46960428,0.68
0.4776403,0.666
0.4735056,0.68
0.4719549,0.658
0.4766383,0.662
0.47270042,0.678
0.47695422,0.66
0.47660807,0.674
0.4770316,0.62
0.4729494,0.666
0.47828764,0.642
0.47708762,0.66
0.4771558,0.65
0.46737653,0.75
0.47432384,0.68
0.4771823,0.622
0.4721261,0.676
0.47854704,0.686
0.4691789,0.69
0.47259018,0.69
0.47117996,0.682
0.47307172,0.694
0.4699998,0.702
0.47079784,0.688
0.48232594,0.582
0.48095268,0.648
0.47084168,0.656
0.4757832,0.64
0.47714996,0.632
0.47240722,0.632
0.46667144,0.718
0.46396604,0.742
0.47599915,0.666
0.47995508,0.644
0.4725072,0.646
0.46544585,0.69
0.46355572,0.716
0.4739469,0.656
0.47354573,0.64
0.47385836,0.68
0.4799267,0.622
0.4741759,0.666
0.4736677,0.658
0.4704629,0.686
0.470499,0.646
0.47716352,0.638
0.4779809,0.66
0.4776417,0.616
0.47348198,0.698
0.47290945,0.68
0.46974397,0.696
0.478074,0.66
0.4786876,0.67
0.4719526,0.704
0.46175346,0.736
0.47737038,0.674
0.47406635,0.7
0.4733855,0.688
0.4683752,0.708
0.46941993,0.686
0.4768063,0.69
0.47545195,0.686
0.47117046,0.678
0.4750544,0.606
0.47436637,0.674
0.47585982,0.658
0.47021344,0.68
0.47790593,0.67
0.47206125,0.708
0.47010985,0.716
0.47743657,0.646
0.4736946,0.684
0.47399697,0.646
0.47113162,0.676
0.4659855,0.698
0.47080654,0.662
0.46839333,0.684
0.47653863,0.638
0.47200668,0.652
0.46984115,0.716
0.4755829,0.658
0.4747196,0.638
0.4709541,0.668
0.4693901,0.676
0.47254688,0.684
0.467273,0.696
0.4749765,0.714
0.46702296,0.736
0.46120173,0.75
0.47455072,0.68
0.46986285,0.68
0.4689272,0.66
0.4697289,0.688
0.46628743,0.736
0.48038888,0.656
0.46851596,0.688
0.47290745,0.716
0.47391608,0.68
0.46198362,0.714
0.474115,0.698
0.45882237,0.738
0.471249,0.684
0.46387702,0.736
0.47027528,0.676
0.46562114,0.722
0.4756598,0.664
0.4688126,0.688
0.4657552,0.73
0.48053238,0.598
0.4671838,0.728
